Date,Open,High,Low,Close,Adj Close,Volume
2013-11-22,10.170.000,10.170.000,10.170.000,10.170.000,8.245.535,100
2013-11-25,10.180.000,10.180.000,10.100.000,10.100.000,8.188.781,4700
2013-11-26,10.100.000,10.100.000,10.100.000,10.100.000,8.188.781,0
2013-11-27,10.100.000,10.100.000,10.100.000,10.100.000,8.188.781,0
2013-11-29,10.170.000,10.170.000,10.170.000,10.170.000,8.245.535,2600
2013-12-02,10.170.000,10.170.000,10.170.000,10.170.000,8.245.535,14700
2013-12-03,10.170.000,10.170.000,10.170.000,10.170.000,8.245.535,2000
2013-12-04,10.160.000,10.160.000,10.110.000,10.110.000,8.196.887,3400
2013-12-05,10.170.000,10.170.000,10.170.000,10.170.000,8.245.535,900
2013-12-06,10.170.000,10.170.000,10.160.000,10.160.000,8.237.425,8900
2013-12-09,10.160.000,10.160.000,10.160.000,10.160.000,8.237.425,0
2013-12-10,10.180.000,10.180.000,10.110.000,10.110.000,8.196.887,2800
2013-12-11,10.180.000,10.180.000,10.170.000,10.180.000,8.253.642,6600
2013-12-12,10.180.000,10.180.000,10.180.000,10.180.000,8.253.642,4300
2013-12-13,10.000.000,10.000.000,10.000.000,10.000.000,8.107.703,1900
2013-12-16,10.130.000,10.170.000,9.310.000,9.310.000,7.548.271,2900
2013-12-17,10.180.000,10.230.000,10.080.000,10.190.000,8.261.749,79200
2013-12-18,10.180.000,10.190.000,10.180.000,10.190.000,8.261.749,4500
2013-12-19,10.010.000,10.400.000,10.010.000,10.260.000,8.318.504,42500
2013-12-20,10.320.000,10.320.000,10.180.000,10.180.000,8.253.642,993600
2013-12-23,10.100.000,10.100.000,9.040.000,9.430.000,7.645.564,5900
2013-12-24,9.430.000,9.430.000,9.430.000,9.430.000,7.645.564,0
